id_municipio,sigla_uf,ano,municipio_nome,populacao,pib,gastos_educacao,quantidade_matricula,ideb_iniciais,ideb_finais,taxa_abandono_ef_anos_iniciais,taxa_abandono_ef_anos_finais,pib_per_capita,gasto_por_aluno,flag_populacao_missing,flag_pib_missing,flag_gastos_missing,flag_matriculas_missing,flag_ideb_missing,flag_abandono_missing
1301407,AM,2017,Eirunepé,34888,434006000,27516067,4271,3.7,,7.2,9.5,12439.98,6442.54,0,0,0,0,1,0
1301407,AM,2019,Eirunepé,35273,478814000,32480902,4234,3.8,,3.3,6.4,13574.52,7671.45,0,0,0,0,1,0
1301506,AM,2017,Envira,19492,148766000,12600923,2398,2.9,2.5,12.0,26.2,7632.16,5254.76,0,0,0,0,0,0
1301506,AM,2019,Envira,20033,172414000,14528195,2151,2.3,2.4,4.4,8.8,8606.5,6754.16,0,0,0,0,0,0
1301605,AM,2017,Fonte Boa,19669,167593000,21556855,4655,2.8,,15.1,26.1,8520.67,4630.9,0,0,0,0,1,0
1301605,AM,2019,Fonte Boa,17609,181680000,26965901,4240,3.2,2.4,10.2,24.1,10317.45,6359.88,0,0,0,0,0,0
1301654,AM,2017,Guajará,16339,115995000,11080251,1715,4.1,,3.3,0.0,7099.27,6460.79,0,0,0,0,1,0
1301654,AM,2019,Guajará,16678,130114000,12272336,1691,3.9,,1.9,,7801.53,7257.44,0,0,0,0,1,1
1301704,AM,2017,Humaitá,53383,556079000,33954385,6399,4.3,3.6,2.1,8.6,10416.78,5306.2,0,0,0,0,0,0
1301704,AM,2019,Humaitá,55080,721855000,38988507,6284,4.3,3.7,2.6,8.3,13105.57,6204.41,0,0,0,0,0,0
1301803,AM,2017,Ipixuna,28299,139916000,13664697,2194,3.6,,2.8,0.0,4944.2,6228.21,0,0,0,0,1,0
1301803,AM,2019,Ipixuna,29689,177141000,15393604,2112,3.7,,2.8,,5966.55,7288.64,0,0,0,0,1,1
1301852,AM,2017,Iranduba,47407,697064000,54595291,9234,4.5,4.1,2.3,7.4,14703.82,5912.42,0,0,0,0,0,0
1301852,AM,2019,Iranduba,48296,691801000,54437180,8949,5.1,4.4,2.2,4.8,14324.19,6083.05,0,0,0,0,0,0
1301902,AM,2017,Itacoatiara,99854,1979493000,84550783,13482,5.2,4.4,1.9,4.3,19823.87,6271.38,0,0,0,0,0,0
1301902,AM,2019,Itacoatiara,101337,2070851000,87799359,13028,5.0,4.1,1.2,3.2,20435.29,6739.28,0,0,0,0,0,0
1301951,AM,2017,Itamarati,8128,93869000,12683193,1880,4.2,2.3,5.3,13.0,11548.84,6746.38,0,0,0,0,0,0
1301951,AM,2019,Itamarati,7851,99805000,13383486,1889,2.9,,3.9,12.3,12712.39,7084.96,0,0,0,0,1,0
1302009,AM,2017,Itapiranga,9125,107713000,8377295,1093,4.4,3.7,2.3,7.2,11804.16,7664.5,0,0,0,0,0,0
1302009,AM,2019,Itapiranga,9148,129499000,10655565,1034,4.2,4.1,1.8,9.0,14155.99,10305.19,0,0,0,0,0,0
1302108,AM,2017,Japurá,4205,61997000,13687622,1520,4.6,,3.9,17.0,14743.64,9005.01,0,0,0,0,1,0
1302108,AM,2019,Japurá,2755,65857000,13872098,1422,,,10.4,22.5,23904.54,9755.34,0,0,0,0,1,0
1302207,AM,2017,Juruá,13956,99877000,10877479,1679,2.9,,6.2,12.9,7156.56,6478.55,0,0,0,0,1,0
1302207,AM,2019,Juruá,14712,115621000,17013275,1554,2.7,,16.5,17.3,7858.96,10948.05,0,0,0,0,1,0
1302306,AM,2017,Jutaí,15824,218569000,25338925,4573,3.7,3.2,8.9,12.8,13812.5,5540.99,0,0,0,0,0,0
1302306,AM,2019,Jutaí,14317,230654000,33169420,5127,3.7,3.3,5.9,10.0,16110.5,6469.56,0,0,0,0,0,0
1302405,AM,2017,Lábrea,44861,495747000,35761194,6063,3.7,3.3,3.6,8.6,11050.73,5898.27,0,0,0,0,0,0
1302405,AM,2019,Lábrea,46069,500460000,,5883,3.8,3.3,4.1,11.0,10863.27,,0,0,1,0,0,0
1302504,AM,2017,Manacapuru,96460,1526357000,64496599,11869,4.9,3.8,2.3,7.5,15823.73,5434.04,0,0,0,0,0,0
1302504,AM,2019,Manacapuru,97377,1502525000,73604902,12606,5.3,4.6,0.6,2.1,15429.98,5838.88,0,0,0,0,0,0
1302553,AM,2017,Manaquiri,30222,236248000,18158474,3203,4.2,3.8,2.0,5.9,7817.09,5669.21,0,0,0,0,0,0
1302553,AM,2019,Manaquiri,32105,259773000,21861059,3088,3.3,3.5,1.5,2.0,8091.36,7079.36,0,0,0,0,0,0
1302603,AM,2017,Manaus,2130264,73225449000,1145513846,168953,5.8,4.7,0.7,2.4,34373.88,6780.07,0,0,0,0,0,0
1302603,AM,2019,Manaus,2182763,84566043000,1328240564,173586,5.9,4.8,0.4,1.4,38742.66,7651.77,0,0,0,0,0,0
1302702,AM,2017,Manicoré,54708,495881000,38010714,6682,4.8,3.8,3.5,8.8,9064.14,5688.52,0,0,0,0,0,0
1302702,AM,2019,Manicoré,55751,560803000,41600317,6557,4.6,4.2,2.8,7.1,10059.07,6344.41,0,0,0,0,0,0
1302801,AM,2017,Maraã,18531,153885000,21995306,3376,3.2,3.1,3.2,12.0,8304.19,6515.2,0,0,0,0,0,0
1302801,AM,2019,Maraã,18224,140342000,24332096,3106,3.5,3.3,4.4,11.5,7700.94,7833.9,0,0,0,0,0,0
1302900,AM,2017,Maués,62212,459063000,52658908,9969,4.8,3.8,2.6,11.9,7379.01,5282.27,0,0,0,0,0,0
1302900,AM,2019,Maués,63905,551175000,62366095,9645,5.0,4.0,2.0,8.9,8624.91,6466.16,0,0,0,0,0,0
1303007,AM,2017,Nhamundá,20902,142267000,15023598,2669,5.1,4.3,0.8,2.7,6806.38,5628.92,0,0,0,0,0,0
1303007,AM,2019,Nhamundá,21173,168137000,15526296,2577,4.5,4.0,0.6,2.9,7941.1,6024.95,0,0,0,0,0,0
1303106,AM,2017,Nova Olinda do Norte,36431,234351000,27625205,4376,4.3,3.5,2.8,10.3,6432.74,6312.89,0,0,0,0,0,0
1303106,AM,2019,Nova Olinda do Norte,37378,278282000,29132577,4197,4.3,4.2,2.3,6.9,7445.07,6941.29,0,0,0,0,0,0
1303205,AM,2017,Novo Airão,18586,131745000,12033766,2170,5.3,3.6,3.6,8.8,7088.4,5545.51,0,0,0,0,0,0
1303205,AM,2019,Novo Airão,19454,172501000,14379468,2169,4.4,4.2,2.6,4.5,8867.12,6629.54,0,0,0,0,0,0
1303304,AM,2017,Novo Aripuanã,25112,183334000,14534741,2001,3.9,3.3,5.0,9.0,7300.65,7263.74,0,0,0,0,0,0
1303304,AM,2019,Novo Aripuanã,25644,212575000,14116641,1822,3.9,,2.8,7.4,8289.46,7747.88,0,0,0,0,1,0
1303403,AM,2017,Parintins,113832,1092155000,76978239,11998,5.2,4.2,1.1,3.8,9594.45,6415.92,0,0,0,0,0,0
1303403,AM,2019,Parintins,114273,1225444000,79638476,11596,5.0,4.4,0.7,3.2,10723.83,6867.75,0,0,0,0,0,0
1303502,AM,2017,Pauini,19597,150838000,14652806,2728,3.1,,11.8,,7696.99,5371.26,0,0,0,0,1,1
1303502,AM,2019,Pauini,19426,163873000,15777242,2805,2.8,,8.2,0.0,8435.76,5624.69,0,0,0,0,1,0
1303536,AM,2017,Presidente Figueiredo,34574,445555000,47887520,5949,5.0,4.5,2.0,5.7,12887.0,8049.68,0,0,0,0,0,0
1303536,AM,2019,Presidente Figueiredo,36279,956464000,53013684,5705,4.8,4.3,2.2,4.6,26364.12,9292.5,0,0,0,0,0,0
1303569,AM,2017,Rio Preto da Eva,32001,384152000,24592147,4036,4.8,4.2,2.7,6.4,12004.37,6093.2,0,0,0,0,0,0
1303569,AM,2019,Rio Preto da Eva,33347,439400000,26610450,3907,4.8,4.6,2.3,3.1,13176.6,6810.97,0,0,0,0,0,0
1303601,AM,2017,Santa Isabel do Rio Negro,23765,122726000,12072040,1381,4.3,3.9,1.9,4.3,5164.15,8741.52,0,0,0,0,0,0
1303601,AM,2019,Santa Isabel do Rio Negro,25156,150012000,11574213,1344,4.4,4.0,2.4,5.3,5963.27,8611.77,0,0,0,0,0,0
1303700,AM,2017,Santo Antônio do Içá,23075,172833000,27660621,3857,3.7,,3.9,19.8,7490.05,7171.54,0,0,0,0,1,0
1303700,AM,2019,Santo Antônio do Içá,21602,191909000,33349679,3872,3.4,,4.8,17.4,8883.85,8613.04,0,0,0,0,1,0
1303809,AM,2017,São Gabriel da Cachoeira,44553,314682000,42720603,6297,3.7,3.5,6.8,13.2,7063.09,6784.28,0,0,0,0,0,0
1303809,AM,2019,São Gabriel da Cachoeira,45564,349719000,46272658,6440,,,8.4,13.4,7675.34,7185.2,0,0,0,0,1,0
1303908,AM,2017,São Paulo de Olivença,38047,235478000,33941719,5225,4.0,,1.9,2.3,6189.13,6496.02,0,0,0,0,1,0
1303908,AM,2019,São Paulo de Olivença,39299,280976000,42387405,5581,4.4,3.7,2.2,5.0,7149.7,7594.95,0,0,0,0,0,0
1303957,AM,2017,São Sebastião do Uatumã,13421,101297000,7467959,1053,5.1,,2.7,19.9,7547.65,7092.08,0,0,0,0,1,0
1303957,AM,2019,São Sebastião do Uatumã,14020,121771000,8421471,1100,4.7,,2.3,10.8,8685.52,7655.88,0,0,0,0,1,0
1304005,AM,2017,Silves,9211,96376000,9271048,1784,4.0,4.4,0.6,4.5,10463.14,5196.78,0,0,0,0,0,0
1304005,AM,2019,Silves,9171,114106000,10259092,1774,4.4,4.2,0.8,0.9,12442.05,5783.03,0,0,0,0,0,0
1304062,AM,2017,Tabatinga,63635,463248000,40508756,9445,4.1,3.0,3.5,8.1,7279.77,4288.91,0,0,0,0,0,0
1304062,AM,2019,Tabatinga,65844,594242000,62822814,9193,4.4,3.6,2.1,4.6,9025.0,6833.77,0,0,0,0,0,0
1304104,AM,2017,Tapauá,17930,338884000,9571153,2659,3.8,4.1,6.8,8.3,18900.39,3599.53,0,0,0,0,0,0
1304104,AM,2019,Tapauá,17156,192217000,22455630,2903,4.6,3.6,5.6,10.1,11204.07,7735.32,0,0,0,0,0,0
1304203,AM,2017,Tefé,62021,746603000,55930548,9413,4.1,4.2,5.3,7.0,12037.91,5941.84,0,0,0,0,0,0
1304203,AM,2019,Tefé,59849,1021258000,63480767,9304,4.4,4.1,3.8,6.5,17063.91,6822.95,0,0,0,0,0,0
1304237,AM,2017,Tonantins,18782,123847000,19757452,2749,3.3,3.2,3.2,3.9,6593.92,7187.14,0,0,0,0,0,0
1304237,AM,2019,Tonantins,18755,151465000,20475573,3139,4.0,3.6,0.8,1.9,8075.98,6522.96,0,0,0,0,0,0
1304260,AM,2017,Uarini,13428,186574000,16309735,2372,3.3,2.4,5.9,14.1,13894.4,6875.94,0,0,0,0,0,0
1304260,AM,2019,Uarini,13540,196338000,15894291,2400,4.1,4.2,4.0,6.8,14500.59,6622.62,0,0,0,0,0,0
1304302,AM,2017,Urucará,16968,298331000,15555735,2272,5.1,4.5,0.9,0.9,17581.98,6846.71,0,0,0,0,0,0
1304302,AM,2019,Urucará,16256,302863000,15973704,2089,5.0,4.3,0.4,2.4,18630.84,7646.58,0,0,0,0,0,0
1304401,AM,2017,Urucurituba,22148,143101000,13481455,1813,3.6,3.5,2.5,11.2,6461.13,7435.99,0,0,0,0,0,0
1304401,AM,2019,Urucurituba,23065,179336000,18491554,1897,4.4,3.7,1.8,6.3,7775.24,9747.79,0,0,0,0,0,0
1400027,RR,2017,Amajari,11560,163113000,5666204,685,4.5,,0.5,1.3,14110.12,8271.83,0,0,0,0,1,0
1400027,RR,2019,Amajari,12796,176954000,8655486,655,,,0.5,7.4,13828.85,13214.48,0,0,0,0,1,0
1400050,RR,2017,Alto Alegre,15933,276115000,10140376,828,4.5,,2.0,,17329.76,12246.83,0,0,0,0,1,1
1400050,RR,2019,Alto Alegre,15510,307361000,11202580,802,,,0.5,,19816.96,13968.3,0,0,0,0,1,1
1400100,RR,2017,Boa Vista,332020,8947813000,248034195,25223,5.8,,0.3,,26949.62,9833.65,0,0,0,0,1,1
1400100,RR,2019,Boa Vista,399213,10697931000,299664086,27930,5.9,,0.4,,26797.55,10729.11,0,0,0,0,1,1
1400159,RR,2017,Bonfim,11945,266844000,15654923,1928,4.5,4.4,1.3,2.6,22339.39,8119.77,0,0,0,0,0,0
1400159,RR,2019,Bonfim,12409,315224000,17156242,2236,4.4,4.5,1.3,2.6,25402.85,7672.74,0,0,0,0,0,0
1400175,RR,2017,Cantá,16877,247658000,11861719,1606,,,2.0,4.3,14674.29,7385.88,0,0,0,0,1,0
1400175,RR,2019,Cantá,18335,275046000,13998794,1703,,,1.4,6.1,15001.15,8220.08,0,0,0,0,1,0
1400209,RR,2017,Caracaraí,20807,347759000,17192907,2213,4.4,,3.2,7.6,16713.56,7769.05,0,0,0,0,1,0
1400209,RR,2019,Caracaraí,21926,369912000,21901174,2318,4.5,,1.3,8.4,16870.93,9448.31,0,0,0,0,1,0
1400233,RR,2017,Caroebe,9493,162996000,7351597,953,4.5,,1.4,,17170.13,7714.16,0,0,0,0,1,1
1400233,RR,2019,Caroebe,10169,199851000,8278759,936,,,1.0,,19652.96,8844.83,0,0,0,0,1,1
1400282,RR,2017,Iracema,10859,150906000,5832094,771,4.1,,4.2,,13896.86,7564.32,0,0,0,0,1,1
1400282,RR,2019,Iracema,11950,158894000,7499880,742,4.4,,0.0,,13296.57,10107.65,0,0,0,0,1,1
1400308,RR,2017,Mucajaí,16852,299920000,12487595,1723,4.3,,0.8,,17797.29,7247.59,0,0,0,0,1,1
1400308,RR,2019,Mucajaí,17853,311626000,16393060,1778,4.5,,0.6,,17455.11,9219.94,0,0,0,0,1,1
1400407,RR,2017,Normandia,10527,148455000,9673669,740,4.2,,1.1,,14102.31,13072.53,0,0,0,0,1,1
1400407,RR,2019,Normandia,11290,173355000,13546528,848,3.9,,0.0,0.0,15354.74,15974.68,0,0,0,0,1,0
1400456,RR,2017,Pacaraima,12375,171778000,9536172,1041,5.0,,1.2,4.5,13881.05,9160.59,0,0,0,0,1,0
1400456,RR,2019,Pacaraima,17401,261537000,12983433,1701,,,3.8,4.9,15030.0,7632.82,0,0,0,0,1,0
1400472,RR,2017,Rorainópolis,28215,530590000,25060405,3052,4.5,,1.2,10.7,18805.25,8211.14,0,0,0,0,1,0
1400472,RR,2019,Rorainópolis,30163,576395000,31494770,3123,4.7,,0.8,9.8,19109.34,10084.78,0,0,0,0,1,0
1400506,RR,2017,São João da Baliza,7740,155127000,5800400,707,4.1,,0.7,17.7,20042.25,8204.24,0,0,0,0,1,0
1400506,RR,2019,São João da Baliza,8201,205385000,7080969,746,4.9,,1.1,5.7,25043.9,9491.92,0,0,0,0,1,0
1400605,RR,2017,São Luiz,7597,119130000,3811617,518,4.2,,0.6,0.0,15681.19,7358.33,0,0,0,0,1,0
1400605,RR,2019,São Luiz,7986,143844000,8570860,672,4.9,,0.4,1.2,18012.02,12754.26,0,0,0,0,1,0
1400704,RR,2017,Uiramutã,9836,116502000,5984957,637,4.4,,0.2,1.2,11844.45,9395.54,0,0,0,0,1,0
1400704,RR,2019,Uiramutã,10559,118912000,9436789,792,,,0.4,5.2,11261.67,11915.14,0,0,0,0,1,0
1500107,PA,2017,Abaetetuba,153380,1337353000,95625642,14369,4.6,,1.3,,8719.21,6655.0,0,0,0,0,1,1
1500107,PA,2019,Abaetetuba,157698,1491621000,133026230,14235,4.7,,0.9,,9458.72,9345.01,0,0,0,0,1,1
1500131,PA,2017,Abel Figueiredo,7231,80633000,7766985,1282,5.1,3.6,0.8,4.4,11151.02,6058.49,0,0,0,0,0,0
1500131,PA,2019,Abel Figueiredo,7434,84902000,7998106,1235,5.1,3.9,0.4,6.1,11420.77,6476.2,0,0,0,0,0,0
1500206,PA,2017,Acará,54096,932175000,73029875,13263,3.7,3.3,4.5,9.7,17231.87,5506.29,0,0,0,0,0,0
1500206,PA,2019,Acará,55591,755091000,88267932,13154,3.8,3.3,4.6,10.4,13582.97,6710.35,0,0,0,0,0,0
1500305,PA,2017,Afuá,38144,358271000,49046328,11407,3.3,2.7,6.9,14.7,9392.59,4299.67,0,0,0,0,0,0
1500305,PA,2019,Afuá,39218,368873000,64163480,11095,3.5,3.1,2.8,9.7,9405.71,5783.1,0,0,0,0,0,0
1500347,PA,2017,Água Azul do Norte,26682,443365000,16427614,2103,3.5,3.4,1.0,3.9,16616.63,7811.51,0,0,0,0,0,0
1500347,PA,2019,Água Azul do Norte,27430,433939000,16949939,2044,4.0,3.9,1.2,3.1,15819.87,8292.53,0,0,0,0,0,0
1500404,PA,2017,Alenquer,55246,609255000,51956481,11120,4.0,3.4,2.1,8.7,11028.04,4672.35,0,0,0,0,0,0
1500404,PA,2019,Alenquer,56789,573058000,49907601,10079,4.2,3.4,2.7,10.6,10091.0,4951.64,0,0,0,0,0,0
1500503,PA,2017,Almeirim,33195,666123000,37182801,7956,3.6,2.5,9.8,23.0,20066.97,4673.55,0,0,0,0,0,0
1500503,PA,2019,Almeirim,34109,543380000,48249487,7328,3.6,3.2,7.9,15.0,15930.69,6584.26,0,0,0,0,0,0
1500602,PA,2017,Altamira,111435,2501060000,105941946,19263,5.5,4.8,1.1,1.2,22444.12,5499.76,0,0,0,0,0,0
1500602,PA,2019,Altamira,114594,2776406000,116868157,19658,5.7,4.8,0.5,0.7,24228.2,5945.07,0,0,0,0,0,0
1500701,PA,2017,Anajás,28466,204751000,38418489,8438,3.3,3.0,4.5,9.5,7192.83,4553.03,0,0,0,0,0,0
1500701,PA,2019,Anajás,29277,213400000,42884606,8166,3.4,3.3,3.1,7.9,7289.0,5251.6,0,0,0,0,0,0
1500800,PA,2017,Ananindeua,516057,6980443000,136131618,27442,5.2,4.8,1.2,0.9,13526.5,4960.7,0,0,0,0,0,0
1500800,PA,2019,Ananindeua,530598,8163540000,168830244,26005,5.5,5.0,0.9,0.6,15385.55,6492.22,0,0,0,0,0,0
1500859,PA,2017,Anapu,27096,351211000,29337371,6682,4.2,3.3,3.4,7.9,12961.73,4390.51,0,0,0,0,0,0
1500859,PA,2019,Anapu,27890,415241000,34120717,6881,4.2,3.8,2.0,6.3,14888.53,4958.69,0,0,0,0,0,0
1500909,PA,2017,Augusto Corrêa,44734,332780000,52464621,9977,4.0,3.4,1.5,3.6,7439.08,5258.56,0,0,0,0,0,0
1500909,PA,2019,Augusto Corrêa,45998,324422000,58289547,9661,4.2,,1.2,5.0,7052.96,6033.49,0,0,0,0,1,0
1500958,PA,2017,Aurora do Pará,30471,277394000,26536966,4949,4.6,4.4,1.1,2.5,9103.54,5362.09,0,0,0,0,0,0
1500958,PA,2019,Aurora do Pará,31338,220672000,30255374,4418,4.8,4.5,0.9,1.8,7041.67,6848.21,0,0,0,0,0,0
1501006,PA,2017,Aveiro,15947,144716000,15191834,3044,3.6,3.2,3.4,11.9,9074.81,4990.75,0,0,0,0,0,0
1501006,PA,2019,Aveiro,16388,123024000,16166891,2820,4.4,3.7,1.7,7.7,7506.96,5732.94,0,0,0,0,0,0
1501105,PA,2017,Bagre,29808,176250000,25193651,5502,3.9,3.4,5.3,14.1,5912.84,4579.0,0,0,0,0,0,0
1501105,PA,2019,Bagre,30673,203160000,30275848,5456,3.7,4.0,5.0,10.2,6623.41,5549.09,0,0,0,0,0,0
1501204,PA,2017,Baião,46110,356595000,32530226,6567,3.9,3.4,3.8,7.5,7733.57,4953.59,0,0,0,0,0,0
1501204,PA,2019,Baião,47446,473026000,33972933,6020,,,4.3,8.5,9969.78,5643.34,0,0,0,0,1,0
1501253,PA,2017,Bannach,3200,76465000,4981203,680,4.0,4.0,4.5,9.2,23895.31,7325.3,0,0,0,0,0,0
1501253,PA,2019,Bannach,3286,80972000,5688601,682,4.5,3.8,3.9,7.0,24641.51,8341.06,0,0,0,0,0,0
1501303,PA,2017,Barcarena,121190,4818669000,111782905,16626,4.0,3.6,1.4,3.9,39761.28,6723.38,0,0,0,0,0,0
1501303,PA,2019,Barcarena,124680,5364844000,132724542,17527,4.4,3.7,0.6,2.4,43028.91,7572.58,0,0,0,0,0,0
1501402,PA,2017,Belém,1452275,30244780000,476830500,41966,5.1,4.3,1.9,1.6,20825.79,11362.31,0,0,0,0,0,0
1501402,PA,2019,Belém,1492745,32372971000,517282410,42846,5.3,4.4,1.1,1.2,21686.87,12073.06,0,0,0,0,0,0
1501451,PA,2017,Belterra,17249,158065000,17403194,3619,4.6,4.2,1.0,4.0,9163.72,4808.84,0,0,0,0,0,0
1501451,PA,2019,Belterra,17732,163218000,19136435,3313,5.1,4.8,0.0,0.0,9204.71,5776.17,0,0,0,0,0,0
1501501,PA,2017,Benevides,60990,1394023000,36992025,6446,6.2,5.1,0.0,0.0,22856.58,5738.76,0,0,0,0,0,0
1501501,PA,2019,Benevides,62737,1558563000,48621911,6494,6.1,5.3,0.0,0.0,24842.8,7487.21,0,0,0,0,0,0
1501576,PA,2017,Bom Jesus do Tocantins,16517,164637000,12154225,2199,4.7,3.8,2.9,6.8,9967.73,5527.16,0,0,0,0,0,0
1501576,PA,2019,Bom Jesus do Tocantins,16981,174025000,15206478,2139,4.9,4.0,0.8,5.1,10248.22,7109.15,0,0,0,0,0,0
1501600,PA,2017,Bonito,15834,136290000,9059774,1376,4.0,,2.7,,8607.43,6584.14,0,0,0,0,1,1
1501600,PA,2019,Bonito,16286,159908000,11057792,1264,4.3,,1.5,,9818.74,8748.25,0,0,0,0,1,1
1501709,PA,2017,Bragança,124184,1116023000,71029361,13627,3.9,,2.9,9.5,8986.85,5212.4,0,0,0,0,1,0
1501709,PA,2019,Bragança,127686,1162529000,86542044,13478,4.2,,2.4,7.3,9104.59,6420.99,0,0,0,0,1,0
1501725,PA,2017,Brasil Novo,14689,240063000,16393987,3041,5.3,4.4,2.1,5.4,16343.05,5390.99,0,0,0,0,0,0
1501725,PA,2019,Brasil Novo,15086,276410000,19090052,3147,5.6,4.9,0.6,2.3,18322.29,6066.11,0,0,0,0,0,0
1501758,PA,2017,Brejo Grande do Araguaia,7182,80573000,9565052,1511,4.4,2.8,2.5,10.9,11218.74,6330.28,0,0,0,0,0,0
1501758,PA,2019,Brejo Grande do Araguaia,7380,81565000,10615336,1612,3.9,,1.6,7.5,11052.17,6585.2,0,0,0,0,1,0
1501782,PA,2017,Breu Branco,64194,580409000,51172458,9525,4.4,3.6,2.4,8.4,9041.48,5372.44,0,0,0,0,0,0
1501782,PA,2019,Breu Branco,66046,600242000,58254440,8682,4.4,3.5,2.5,6.2,9088.24,6709.79,0,0,0,0,0,0
1501808,PA,2017,Breves,99896,743334000,124708892,26823,3.5,3.7,4.1,10.1,7441.08,4649.33,0,0,0,0,0,0
1501808,PA,2019,Breves,102701,806109000,129036522,25430,3.6,3.7,4.4,10.1,7849.09,5074.18,0,0,0,0,0,0
1501907,PA,2017,Bujaru,28331,498799000,24892226,5618,4.0,3.7,2.5,8.5,17606.12,4430.8,0,0,0,0,0,0
1501907,PA,2019,Bujaru,29132,413630000,31428585,5223,4.2,3.6,2.3,6.6,14198.48,6017.34,0,0,0,0,0,0
1501956,PA,2017,Cachoeira do Piriá,32947,188110000,25019496,4448,3.5,2.8,2.3,7.3,5709.47,5624.89,0,0,0,0,0,0
1501956,PA,2019,Cachoeira do Piriá,33900,182757000,25660977,4274,3.9,,1.8,8.4,5391.06,6003.97,0,0,0,0,1,0
1502004,PA,2017,Cachoeira do Arari,23110,172484000,,3210,3.9,3.5,4.0,9.2,7463.61,,0,0,1,0,0,0
1502004,PA,2019,Cachoeira do Arari,23767,199330000,20233817,3040,3.9,3.5,2.6,7.8,8386.84,6655.86,0,0,0,0,0,0
1502103,PA,2017,Cametá,134100,1183561000,133091639,27457,3.8,3.2,3.5,9.2,8825.96,4847.28,0,0,0,0,0,0
1502103,PA,2019,Cametá,137890,1137121000,147696168,26367,3.7,3.3,3.5,8.1,8246.58,5601.55,0,0,0,0,0,0
1502152,PA,2017,Canaã dos Carajás,36027,4089225000,79759352,9652,5.0,3.6,0.7,2.2,113504.45,8263.51,0,0,0,0,0,0
1502152,PA,2019,Canaã dos Carajás,37085,10704887000,103013280,8514,5.1,4.2,0.3,1.2,288658.14,12099.28,0,0,0,0,0,0
1502202,PA,2017,Capanema,67150,967493000,30658176,4735,4.3,,2.9,,14407.94,6474.8,0,0,0,0,1,1
1502202,PA,2019,Capanema,69027,1106990000,33755329,4541,4.7,,1.6,,16037.06,7433.46,0,0,0,0,1,1
1502301,PA,2017,Capitão Poço,52839,454009000,33993962,7146,3.7,3.4,4.1,8.1,8592.31,4757.06,0,0,0,0,0,0
1502301,PA,2019,Capitão Poço,54303,704295000,46109625,6849,4.4,3.7,2.0,4.6,12969.73,6732.31,0,0,0,0,0,0
1502400,PA,2017,Castanhal,195253,3758255000,124720405,18049,4.8,3.9,1.3,3.3,19248.13,6910.1,0,0,0,0,0,0
1502400,PA,2019,Castanhal,200793,4034041000,124948791,17765,4.8,4.0,1.0,2.0,20090.55,7033.42,0,0,0,0,0,0
1502509,PA,2017,Chaves,23066,181414000,23485229,5593,3.3,3.1,3.0,8.4,7865.0,4199.04,0,0,0,0,0,0
1502509,PA,2019,Chaves,23717,194500000,27542010,5538,3.1,3.5,3.4,8.8,8200.87,4973.28,0,0,0,0,0,0
1502608,PA,2017,Colares,11759,79044000,8975360,1400,4.4,,1.4,,6722.0,6410.97,0,0,0,0,1,1
1502608,PA,2019,Colares,12085,84851000,10182417,1233,4.8,,1.6,,7021.18,8258.25,0,0,0,0,1,1
1502707,PA,2017,Conceição do Araguaia,46571,559420000,30213745,4342,4.6,3.5,2.4,6.1,12012.2,6958.49,0,0,0,0,0,0
1502707,PA,2019,Conceição do Araguaia,47864,547713000,36974964,4236,4.7,4.4,1.1,3.6,11443.11,8728.75,0,0,0,0,0,0
1502756,PA,2017,Concórdia do Pará,32395,292381000,38096757,5861,3.8,2.9,2.7,9.1,9025.5,6500.04,0,0,0,0,0,0
1502756,PA,2019,Concórdia do Pará,33318,291977000,41220908,5787,3.7,3.4,1.8,3.3,8763.34,7123.02,0,0,0,0,0,0
1502764,PA,2017,Cumaru do Norte,13093,275438000,13310792,1959,3.9,3.7,6.4,5.3,21037.04,6794.69,0,0,0,0,0,0
1502764,PA,2019,Cumaru do Norte,13473,286710000,14903247,1936,,,7.4,6.7,21280.34,7697.96,0,0,0,0,1,0
1502772,PA,2017,Curionópolis,17453,860118000,21173802,3506,5.3,4.0,1.3,2.3,49281.96,6039.3,0,0,0,0,0,0
1502772,PA,2019,Curionópolis,17929,943189000,31594310,3473,5.4,4.4,0.5,1.6,52606.89,9097.12,0,0,0,0,0,0
1502806,PA,2017,Curralinho,33490,630978000,39193372,8327,3.1,2.9,3.4,10.5,18840.79,4706.78,0,0,0,0,0,0
1502806,PA,2019,Curralinho,34448,253303000,44191866,8162,,2.6,2.9,8.1,7353.2,5414.34,0,0,0,0,1,0
1502855,PA,2017,Curuá,13996,120943000,17593224,3173,3.8,3.6,1.8,3.9,8641.25,5544.67,0,0,0,0,0,0
1502855,PA,2019,Curuá,14393,129485000,16979336,2964,4.1,3.9,1.8,4.4,8996.39,5728.52,0,0,0,0,0,0
1502905,PA,2017,Curuçá,38959,276241000,23736443,4677,3.8,3.8,2.5,4.8,7090.56,5075.14,0,0,0,0,0,0
1502905,PA,2019,Curuçá,40066,289789000,28522539,4921,4.2,4.4,0.7,1.2,7232.79,5796.09,0,0,0,0,0,0
1502939,PA,2017,Dom Eliseu,58071,679845000,43516581,7031,5.4,3.8,1.0,8.9,11707.13,6189.24,0,0,0,0,0,0
1502939,PA,2019,Dom Eliseu,59719,660970000,22402509,6409,5.6,4.5,0.7,4.8,11068.0,3495.48,0,0,0,0,0,0
